factkey,datekey,accountkey,companykey,cost_center_id,actual,budget
2023053111870030,20230531,19,GMR0001,118,287467.97,299112.0
2023053111870040,20230531,20,GMR0001,118,306978.26,299112.0
2023053111870050,20230531,21,GMR0001,118,302134.92,299112.0
2023053111870060,20230531,22,GMR0001,118,275863.86,299112.0
2023053111870070,20230531,23,GMR0001,118,257302.79,299112.0
2023053111870080,20230531,24,GMR0001,118,318436.97,299112.0
2023053111870090,20230531,25,GMR0001,118,304184.83,299112.0
2023053111870100,20230531,26,GMR0001,118,314036.87,299112.0
2023053111870110,20230531,27,GMR0001,118,263617.48,299112.0
2023053111870120,20230531,28,GMR0001,118,322535.11,299112.0
2023053111870130,20230531,29,GMR0001,118,292382.41,299112.0
2023053111870140,20230531,30,GMR0001,118,306170.4,299112.0
2023053111880010,20230531,31,GMR0001,118,81924.09,74778.0
2023053111880020,20230531,32,GMR0001,118,63235.53,74778.0
2023053111880030,20230531,33,GMR0001,118,81585.82,74778.0
2023053111880040,20230531,34,GMR0001,118,84049.59,74778.0
2023053111890010,20230531,35,GMR0001,118,81013.41,74778.0
2023053111950010,20230531,1,GMR0001,119,1451768.69,1484230.0
2023053111950020,20230531,2,GMR0001,119,1562286.06,1484230.0
2023053111950030,20230531,3,GMR0001,119,1425960.48,1484230.0
2023053111950040,20230531,4,GMR0001,119,1450801.89,1484230.0
2023053111950050,20230531,5,GMR0001,119,1477872.97,1484230.0
2023053111950060,20230531,6,GMR0001,119,1416419.04,1484230.0
2023053111950070,20230531,7,GMR0001,119,1487366.32,1484230.0
2023053111950080,20230531,8,GMR0001,119,1672628.42,1484230.0
2023053111950090,20230531,9,GMR0001,119,1542257.82,1484230.0
2023053111950100,20230531,10,GMR0001,119,1460556.56,1484230.0
2023053111960010,20230531,11,GMR0001,119,975360.83,1038961.0
2023053111960020,20230531,12,GMR0001,119,1005185.13,1038961.0
2023053111960030,20230531,13,GMR0001,119,1056043.31,1038961.0
2023053111960040,20230531,14,GMR0001,119,1074333.39,1038961.0
2023053111960050,20230531,15,GMR0001,119,1081163.65,1038961.0
2023053111960060,20230531,16,GMR0001,119,1077013.46,1038961.0
2023053111970010,20230531,17,GMR0001,119,308161.12,296846.0
2023053111970020,20230531,18,GMR0001,119,319726.18,296846.0
2023053111970030,20230531,19,GMR0001,119,299717.07,296846.0
2023053111970040,20230531,20,GMR0001,119,281345.02,296846.0
2023053111970050,20230531,21,GMR0001,119,297079.18,296846.0
2023053111970060,20230531,22,GMR0001,119,294141.05,296846.0
2023053111970070,20230531,23,GMR0001,119,300577.74,296846.0
2023053111970080,20230531,24,GMR0001,119,305297.57,296846.0
2023053111970090,20230531,25,GMR0001,119,295634.93,296846.0
2023053111970100,20230531,26,GMR0001,119,237039.76,296846.0
2023053111970110,20230531,27,GMR0001,119,256075.42,296846.0
2023053111970120,20230531,28,GMR0001,119,304248.72,296846.0
2023053111970130,20230531,29,GMR0001,119,275384.55,296846.0
2023053111970140,20230531,30,GMR0001,119,287201.34,296846.0
2023053111980010,20230531,31,GMR0001,119,65130.56,74211.5
2023053111980020,20230531,32,GMR0001,119,80584.15,74211.5
2023053111980030,20230531,33,GMR0001,119,69074.04,74211.5
2023053111980040,20230531,34,GMR0001,119,79747.9,74211.5
2023053111990010,20230531,35,GMR0001,119,67137.58,74211.5
2023053112050010,20230531,1,GMR0001,120,1422690.51,1472900.0
2023053112050020,20230531,2,GMR0001,120,1384981.79,1472900.0
2023053112050030,20230531,3,GMR0001,120,1388178.47,1472900.0
2023053112050040,20230531,4,GMR0001,120,1466223.9,1472900.0
2023053112050050,20230531,5,GMR0001,120,1305587.07,1472900.0
2023053112050060,20230531,6,GMR0001,120,1392048.96,1472900.0
2023053112050070,20230531,7,GMR0001,120,1551559.94,1472900.0
2023053112050080,20230531,8,GMR0001,120,1390742.82,1472900.0
2023053112050090,20230531,9,GMR0001,120,1596678.11,1472900.0
2023053112050100,20230531,10,GMR0001,120,1472916.05,1472900.0
2023053112060010,20230531,11,GMR0001,120,1078342.72,1031030.0
2023053112060020,20230531,12,GMR0001,120,1058521.91,1031030.0
2023053112060030,20230531,13,GMR0001,120,992063.01,1031030.0
2023053112060040,20230531,14,GMR0001,120,1009669.1,1031030.0
2023053112060050,20230531,15,GMR0001,120,1026057.36,1031030.0
2023053112060060,20230531,16,GMR0001,120,1088751.66,1031030.0
2023053112070010,20230531,17,GMR0001,120,313598.1,294580.0
2023053112070020,20230531,18,GMR0001,120,272928.29,294580.0
2023053112070030,20230531,19,GMR0001,120,301597.3,294580.0
2023053112070040,20230531,20,GMR0001,120,300923.92,294580.0
2023053112070050,20230531,21,GMR0001,120,273633.85,294580.0
2023053112070060,20230531,22,GMR0001,120,322407.07,294580.0
2023053112070070,20230531,23,GMR0001,120,270474.73,294580.0
2023053112070080,20230531,24,GMR0001,120,320739.51,294580.0
2023053112070090,20230531,25,GMR0001,120,276204.85,294580.0
2023053112070100,20230531,26,GMR0001,120,289020.19,294580.0
2023053112070110,20230531,27,GMR0001,120,284251.85,294580.0
2023053112070120,20230531,28,GMR0001,120,310595.32,294580.0
2023053112070130,20230531,29,GMR0001,120,323906.87,294580.0
2023053112070140,20230531,30,GMR0001,120,295727.75,294580.0
2023053112080010,20230531,31,GMR0001,120,71338.32,73645.0
2023053112080020,20230531,32,GMR0001,120,81798.42,73645.0
2023053112080030,20230531,33,GMR0001,120,72922.86,73645.0
2023053112080040,20230531,34,GMR0001,120,59672.26,73645.0
2023053112090010,20230531,35,GMR0001,120,63069.26,73645.0
2023053112150010,20230531,1,GMR0001,121,1369815.59,1461570.0
2023053112150020,20230531,2,GMR0001,121,1480585.29,1461570.0
2023053112150030,20230531,3,GMR0001,121,1492435.5,1461570.0
2023053112150040,20230531,4,GMR0001,121,1413544.78,1461570.0
2023053112150050,20230531,5,GMR0001,121,1427641.76,1461570.0
2023053112150060,20230531,6,GMR0001,121,1468203.18,1461570.0
2023053112150070,20230531,7,GMR0001,121,1504944.18,1461570.0
2023053112150080,20230531,8,GMR0001,121,1415111.55,1461570.0
2023053112150090,20230531,9,GMR0001,121,1565566.71,1461570.0
2023053112150100,20230531,10,GMR0001,121,1557104.59,1461570.0
2023053112160010,20230531,11,GMR0001,121,1020739.41,1023099.0
2023053112160020,20230531,12,GMR0001,121,1012388.45,1023099.0
2023053112160030,20230531,13,GMR0001,121,1043452.91,1023099.0
2023053112160040,20230531,14,GMR0001,121,1066466.12,1023099.0
2023053112160050,20230531,15,GMR0001,121,1037292.46,1023099.0
2023053112160060,20230531,16,GMR0001,121,1072774.83,1023099.0
2023053112170010,20230531,17,GMR0001,121,267793.32,292314.0
2023053112170020,20230531,18,GMR0001,121,292548.05,292314.0
2023053112170030,20230531,19,GMR0001,121,322383.8,292314.0
2023053112170040,20230531,20,GMR0001,121,311525.04,292314.0
2023053112170050,20230531,21,GMR0001,121,308395.35,292314.0
2023053112170060,20230531,22,GMR0001,121,292516.69,292314.0
2023053112170070,20230531,23,GMR0001,121,273660.55,292314.0
2023053112170080,20230531,24,GMR0001,121,283587.45,292314.0
2023053112170090,20230531,25,GMR0001,121,278483.35,292314.0
2023053112170100,20230531,26,GMR0001,121,295837.11,292314.0
2023053112170110,20230531,27,GMR0001,121,257742.2,292314.0
2023053112170120,20230531,28,GMR0001,121,256769.03,292314.0
2023053112170130,20230531,29,GMR0001,121,275544.06,292314.0
2023053112170140,20230531,30,GMR0001,121,273231.86,292314.0
2023053112180010,20230531,31,GMR0001,121,78929.35,73078.5
2023053112180020,20230531,32,GMR0001,121,76596.52,73078.5
2023053112180030,20230531,33,GMR0001,121,71061.39,73078.5
2023053112180040,20230531,34,GMR0001,121,62824.74,73078.5
2023053112190010,20230531,35,GMR0001,121,65417.29,73078.5
2023053112250010,20230531,1,GMR0001,122,1410341.81,1450240.0
2023053112250020,20230531,2,GMR0001,122,1445682.32,1450240.0
2023053112250030,20230531,3,GMR0001,122,1504871.88,1450240.0
2023053112250040,20230531,4,GMR0001,122,1526515.57,1450240.0
2023053112250050,20230531,5,GMR0001,122,1537415.56,1450240.0
2023053112250060,20230531,6,GMR0001,122,1442422.03,1450240.0
2023053112250070,20230531,7,GMR0001,122,1475329.49,1450240.0
2023053112250080,20230531,8,GMR0001,122,1332506.56,1450240.0
2023053112250090,20230531,9,GMR0001,122,1361842.78,1450240.0
2023053112250100,20230531,10,GMR0001,122,1362709.33,1450240.0
2023053112260010,20230531,11,GMR0001,122,1045348.94,1015168.0
2023053112260020,20230531,12,GMR0001,122,1002474.79,1015168.0
2023053112260030,20230531,13,GMR0001,122,1061686.1,1015168.0
2023053112260040,20230531,14,GMR0001,122,1014043.35,1015168.0
2023053112260050,20230531,15,GMR0001,122,1096157.74,1015168.0
2023053112260060,20230531,16,GMR0001,122,996460.21,1015168.0
2023053112270010,20230531,17,GMR0001,122,280238.88,290048.0
2023053112270020,20230531,18,GMR0001,122,289767.38,290048.0
2023053112270030,20230531,19,GMR0001,122,254641.56,290048.0
2023053112270040,20230531,20,GMR0001,122,284493.37,290048.0
2023053112270050,20230531,21,GMR0001,122,313978.92,290048.0
2023053112270060,20230531,22,GMR0001,122,327893.92,290048.0
2023053112270070,20230531,23,GMR0001,122,266335.71,290048.0
2023053112270080,20230531,24,GMR0001,122,302138.18,290048.0
2023053112270090,20230531,25,GMR0001,122,224133.52,290048.0
2023053112270100,20230531,26,GMR0001,122,259950.69,290048.0
2023053112270110,20230531,27,GMR0001,122,274471.45,290048.0
2023053112270120,20230531,28,GMR0001,122,285728.94,290048.0
2023053112270130,20230531,29,GMR0001,122,231690.58,290048.0
2023053112270140,20230531,30,GMR0001,122,287622.7,290048.0
2023053112280010,20230531,31,GMR0001,122,74027.29,72512.0
2023053112280020,20230531,32,GMR0001,122,82648.19,72512.0
2023053112280030,20230531,33,GMR0001,122,76506.37,72512.0
2023053112280040,20230531,34,GMR0001,122,87722.7,72512.0
2023053112290010,20230531,35,GMR0001,122,72372.95,72512.0
2023053112350010,20230531,1,GMR0001,123,1623351.35,1438910.0
2023053112350020,20230531,2,GMR0001,123,1493563.29,1438910.0
2023053112350030,20230531,3,GMR0001,123,1498345.72,1438910.0
2023053112350040,20230531,4,GMR0001,123,1637648.22,1438910.0
2023053112350050,20230531,5,GMR0001,123,1423400.68,1438910.0
2023053112350060,20230531,6,GMR0001,123,1434414.33,1438910.0
2023053112350070,20230531,7,GMR0001,123,1391990.67,1438910.0
2023053112350080,20230531,8,GMR0001,123,1437533.98,1438910.0
2023053112350090,20230531,9,GMR0001,123,1518954.41,1438910.0
2023053112350100,20230531,10,GMR0001,123,1392475.1,1438910.0
2023053112360010,20230531,11,GMR0001,123,1036047.28,1007237.0
2023053112360020,20230531,12,GMR0001,123,1004640.89,1007237.0
2023053112360030,20230531,13,GMR0001,123,1054532.18,1007237.0
2023053112360040,20230531,14,GMR0001,123,1024443.83,1007237.0
2023053112360050,20230531,15,GMR0001,123,1049444.69,1007237.0
2023053112360060,20230531,16,GMR0001,123,1056982.47,1007237.0
2023053112370010,20230531,17,GMR0001,123,294350.82,287782.0
2023053112370020,20230531,18,GMR0001,123,276135.89,287782.0
2023053112370030,20230531,19,GMR0001,123,314496.42,287782.0
2023053112370040,20230531,20,GMR0001,123,303977.34,287782.0
2023053112370050,20230531,21,GMR0001,123,305516.22,287782.0
2023053112370060,20230531,22,GMR0001,123,339610.46,287782.0
2023053112370070,20230531,23,GMR0001,123,272195.71,287782.0
2023053112370080,20230531,24,GMR0001,123,311945.61,287782.0
2023053112370090,20230531,25,GMR0001,123,291169.9,287782.0
2023053112370100,20230531,26,GMR0001,123,256712.42,287782.0
2023053112370110,20230531,27,GMR0001,123,228423.94,287782.0
2023053112370120,20230531,28,GMR0001,123,273059.06,287782.0
2023053112370130,20230531,29,GMR0001,123,299143.39,287782.0
2023053112370140,20230531,30,GMR0001,123,296643.92,287782.0
2023053112380010,20230531,31,GMR0001,123,80293.46,71945.5
2023053112380020,20230531,32,GMR0001,123,78246.28,71945.5
2023053112380030,20230531,33,GMR0001,123,74930.25,71945.5
2023053112380040,20230531,34,GMR0001,123,64223.16,71945.5
2023053112390010,20230531,35,GMR0001,123,77490.92,71945.5
2023053112450010,20230531,1,GMR0001,124,1444106.94,1427580.0
2023053112450020,20230531,2,GMR0001,124,1390329.22,1427580.0
2023053112450030,20230531,3,GMR0001,124,1395209.67,1427580.0
2023053112450040,20230531,4,GMR0001,124,1246277.3,1427580.0
2023053112450050,20230531,5,GMR0001,124,1366170.41,1427580.0
2023053112450060,20230531,6,GMR0001,124,1421603.03,1427580.0
2023053112450070,20230531,7,GMR0001,124,1356425.58,1427580.0
2023053112450080,20230531,8,GMR0001,124,1546911.42,1427580.0
2023053112450090,20230531,9,GMR0001,124,1383725.26,1427580.0
2023053112450100,20230531,10,GMR0001,124,1363649.56,1427580.0
2023053112460010,20230531,11,GMR0001,124,996080.48,999306.0
2023053112460020,20230531,12,GMR0001,124,970861.23,999306.0
2023053112460030,20230531,13,GMR0001,124,961744.12,999306.0
2023053112460040,20230531,14,GMR0001,124,1011094.64,999306.0
2023053112460050,20230531,15,GMR0001,124,976730.04,999306.0
2023053112460060,20230531,16,GMR0001,124,1038821.53,999306.0
2023053112470010,20230531,17,GMR0001,124,278201.91,285516.0
2023053112470020,20230531,18,GMR0001,124,299509.02,285516.0
2023053112470030,20230531,19,GMR0001,124,258756.56,285516.0
2023053112470040,20230531,20,GMR0001,124,282845.25,285516.0
2023053112470050,20230531,21,GMR0001,124,295262.8,285516.0
2023053112470060,20230531,22,GMR0001,124,329085.75,285516.0
2023053112470070,20230531,23,GMR0001,124,294304.88,285516.0
2023053112470080,20230531,24,GMR0001,124,280016.28,285516.0
2023053112470090,20230531,25,GMR0001,124,258595.97,285516.0
2023053112470100,20230531,26,GMR0001,124,288412.28,285516.0
2023053112470110,20230531,27,GMR0001,124,323300.91,285516.0
2023053112470120,20230531,28,GMR0001,124,320103.6,285516.0
2023053112470130,20230531,29,GMR0001,124,294155.53,285516.0
2023053112470140,20230531,30,GMR0001,124,284012.58,285516.0
2023053112480010,20230531,31,GMR0001,124,72157.62,71379.0
2023053112480020,20230531,32,GMR0001,124,68132.03,71379.0
2023053112480030,20230531,33,GMR0001,124,86444.03,71379.0
2023053112480040,20230531,34,GMR0001,124,83151.57,71379.0
2023053112490010,20230531,35,GMR0001,124,71801.87,71379.0
2023053112550010,20230531,1,GMR0001,125,1394001.42,1416250.0
2023053112550020,20230531,2,GMR0001,125,1432397.56,1416250.0
2023053112550030,20230531,3,GMR0001,125,1450524.98,1416250.0
2023053112550040,20230531,4,GMR0001,125,1543233.32,1416250.0
2023053112550050,20230531,5,GMR0001,125,1404429.03,1416250.0
2023053112550060,20230531,6,GMR0001,125,1512563.64,1416250.0
2023053112550070,20230531,7,GMR0001,125,1423430.13,1416250.0
2023053112550080,20230531,8,GMR0001,125,1339837.84,1416250.0
2023053112550090,20230531,9,GMR0001,125,1310098.19,1416250.0
2023053112550100,20230531,10,GMR0001,125,1417113.94,1416250.0
2023053112560010,20230531,11,GMR0001,125,1026733.25,991375.0
2023053112560020,20230531,12,GMR0001,125,1034134.46,991375.0
2023053112560030,20230531,13,GMR0001,125,976919.53,991375.0
2023053112560040,20230531,14,GMR0001,125,992899.73,991375.0
2023053112560050,20230531,15,GMR0001,125,973014.19,991375.0
2023053112560060,20230531,16,GMR0001,125,1009492.04,991375.0
2023053112570010,20230531,17,GMR0001,125,303973.97,283250.0
2023053112570020,20230531,18,GMR0001,125,256202.21,283250.0
2023053112570030,20230531,19,GMR0001,125,283869.97,283250.0
2023053112570040,20230531,20,GMR0001,125,235436.22,283250.0
2023053112570050,20230531,21,GMR0001,125,273995.28,283250.0
2023053112570060,20230531,22,GMR0001,125,298490.75,283250.0
2023053112570070,20230531,23,GMR0001,125,285757.87,283250.0
2023053112570080,20230531,24,GMR0001,125,279826.66,283250.0
2023053112570090,20230531,25,GMR0001,125,256502.37,283250.0
2023053112570100,20230531,26,GMR0001,125,257469.07,283250.0
2023053112570110,20230531,27,GMR0001,125,286097.43,283250.0
2023053112570120,20230531,28,GMR0001,125,299766.85,283250.0
2023053112570130,20230531,29,GMR0001,125,298314.14,283250.0
2023053112570140,20230531,30,GMR0001,125,271479.17,283250.0
2023053112580010,20230531,31,GMR0001,125,76568.94,70812.5
2023053112580020,20230531,32,GMR0001,125,75639.43,70812.5
2023053112580030,20230531,33,GMR0001,125,70228.39,70812.5
2023053112580040,20230531,34,GMR0001,125,79588.59,70812.5
2023053112590010,20230531,35,GMR0001,125,62807.87,70812.5
2023053112650010,20230531,1,GMR0001,126,1436982.39,1404920.0
2023053112650020,20230531,2,GMR0001,126,1327792.09,1404920.0
2023053112650030,20230531,3,GMR0001,126,1431139.8,1404920.0
2023053112650040,20230531,4,GMR0001,126,1478238.44,1404920.0
2023053112650050,20230531,5,GMR0001,126,1436817.03,1404920.0
2023053112650060,20230531,6,GMR0001,126,1523588.64,1404920.0
2023053112650070,20230531,7,GMR0001,126,1460539.03,1404920.0
2023053112650080,20230531,8,GMR0001,126,1509295.65,1404920.0
2023053112650090,20230531,9,GMR0001,126,1362702.79,1404920.0
2023053112650100,20230531,10,GMR0001,126,1394393.18,1404920.0
2023053112660010,20230531,11,GMR0001,126,970404.11,983444.0
2023053112660020,20230531,12,GMR0001,126,975544.31,983444.0
2023053112660030,20230531,13,GMR0001,126,986375.47,983444.0
2023053112660040,20230531,14,GMR0001,126,983643.45,983444.0
2023053112660050,20230531,15,GMR0001,126,985350.18,983444.0
2023053112660060,20230531,16,GMR0001,126,988729.21,983444.0
2023053112670010,20230531,17,GMR0001,126,312272.98,280984.0
2023053112670020,20230531,18,GMR0001,126,272110.38,280984.0
2023053112670030,20230531,19,GMR0001,126,307360.88,280984.0
2023053112670040,20230531,20,GMR0001,126,267484.87,280984.0
2023053112670050,20230531,21,GMR0001,126,269076.22,280984.0
2023053112670060,20230531,22,GMR0001,126,278404.12,280984.0
2023053112670070,20230531,23,GMR0001,126,251238.32,280984.0
2023053112670080,20230531,24,GMR0001,126,282234.83,280984.0
2023053112670090,20230531,25,GMR0001,126,274316.87,280984.0
2023053112670100,20230531,26,GMR0001,126,322369.87,280984.0
2023053112670110,20230531,27,GMR0001,126,241625.05,280984.0
2023053112670120,20230531,28,GMR0001,126,266507.23,280984.0
2023053112670130,20230531,29,GMR0001,126,300837.01,280984.0
2023053112670140,20230531,30,GMR0001,126,275781.05,280984.0
2023053112680010,20230531,31,GMR0001,126,68820.63,70246.0
2023053112680020,20230531,32,GMR0001,126,70479.66,70246.0
2023053112680030,20230531,33,GMR0001,126,65231.27,70246.0
2023053112680040,20230531,34,GMR0001,126,74169.33,70246.0
2023053112690010,20230531,35,GMR0001,126,72030.18,70246.0
2023053112750010,20230531,1,GMR0001,127,1371299.58,1393590.0
2023053112750020,20230531,2,GMR0001,127,1479815.58,1393590.0
2023053112750030,20230531,3,GMR0001,127,1389995.76,1393590.0
2023053112750040,20230531,4,GMR0001,127,1455437.72,1393590.0
2023053112750050,20230531,5,GMR0001,127,1406048.34,1393590.0
2023053112750060,20230531,6,GMR0001,127,1381504.27,1393590.0
2023053112750070,20230531,7,GMR0001,127,1495081.42,1393590.0
2023053112750080,20230531,8,GMR0001,127,1452649.27,1393590.0
2023053112750090,20230531,9,GMR0001,127,1287675.77,1393590.0
2023053112750100,20230531,10,GMR0001,127,1384572.33,1393590.0
2023053112760010,20230531,11,GMR0001,127,1017677.97,975513.0
2023053112760020,20230531,12,GMR0001,127,971654.18,975513.0
2023053112760030,20230531,13,GMR0001,127,1002975.9,975513.0
2023053112760040,20230531,14,GMR0001,127,993616.76,975513.0
2023053112760050,20230531,15,GMR0001,127,1061737.3,975513.0
2023053112760060,20230531,16,GMR0001,127,992751.69,975513.0
2023053112770010,20230531,17,GMR0001,127,303556.16,278718.0
2023053112770020,20230531,18,GMR0001,127,289182.31,278718.0
2023053112770030,20230531,19,GMR0001,127,281600.8,278718.0
2023053112770040,20230531,20,GMR0001,127,301947.69,278718.0
2023053112770050,20230531,21,GMR0001,127,330212.33,278718.0
2023053112770060,20230531,22,GMR0001,127,264663.58,278718.0
2023053112770070,20230531,23,GMR0001,127,317865.45,278718.0
2023053112770080,20230531,24,GMR0001,127,272821.86,278718.0
2023053112770090,20230531,25,GMR0001,127,232638.35,278718.0
2023053112770100,20230531,26,GMR0001,127,258112.07,278718.0
2023053112770110,20230531,27,GMR0001,127,246570.91,278718.0
2023053112770120,20230531,28,GMR0001,127,269316.17,278718.0
2023053112770130,20230531,29,GMR0001,127,220844.15,278718.0
2023053112770140,20230531,30,GMR0001,127,290021.46,278718.0
2023053112780010,20230531,31,GMR0001,127,78196.43,69679.5
2023053112780020,20230531,32,GMR0001,127,64191.91,69679.5
2023053112780030,20230531,33,GMR0001,127,70980.26,69679.5
2023053112780040,20230531,34,GMR0001,127,69058.85,69679.5
2023053112790010,20230531,35,GMR0001,127,74354.93,69679.5
2023053112850010,20230531,1,GMR0001,128,1482501.54,1382260.0
2023053112850020,20230531,2,GMR0001,128,1219345.73,1382260.0
2023053112850030,20230531,3,GMR0001,128,1413369.36,1382260.0
2023053112850040,20230531,4,GMR0001,128,1308909.79,1382260.0
2023053112850050,20230531,5,GMR0001,128,1381494.33,1382260.0
2023053112850060,20230531,6,GMR0001,128,1447126.66,1382260.0
2023053112850070,20230531,7,GMR0001,128,1383061.1,1382260.0
2023053112850080,20230531,8,GMR0001,128,1380539.0,1382260.0
2023053112850090,20230531,9,GMR0001,128,1400069.26,1382260.0
2023053112850100,20230531,10,GMR0001,128,1268097.83,1382260.0
2023053112860010,20230531,11,GMR0001,128,981031.67,967582.0
2023053112860020,20230531,12,GMR0001,128,929477.71,967582.0
2023053112860030,20230531,13,GMR0001,128,994776.16,967582.0
2023053112860040,20230531,14,GMR0001,128,988171.57,967582.0
2023053112860050,20230531,15,GMR0001,128,957720.69,967582.0
2023053112860060,20230531,16,GMR0001,128,1003672.36,967582.0
2023053112870010,20230531,17,GMR0001,128,287030.32,276452.0
2023053112870020,20230531,18,GMR0001,128,292261.65,276452.0
2023053112870030,20230531,19,GMR0001,128,257409.34,276452.0
2023053112870040,20230531,20,GMR0001,128,261132.67,276452.0
2023053112870050,20230531,21,GMR0001,128,283934.68,276452.0
2023053112870060,20230531,22,GMR0001,128,282986.43,276452.0
2023053112870070,20230531,23,GMR0001,128,261162.67,276452.0
2023053112870080,20230531,24,GMR0001,128,294793.95,276452.0
2023053112870090,20230531,25,GMR0001,128,265431.02,276452.0
2023053112870100,20230531,26,GMR0001,128,291214.46,276452.0
2023053112870110,20230531,27,GMR0001,128,286545.2,276452.0
2023053112870120,20230531,28,GMR0001,128,243571.68,276452.0
2023053112870130,20230531,29,GMR0001,128,320140.22,276452.0
2023053112870140,20230531,30,GMR0001,128,262014.25,276452.0
2023053112880010,20230531,31,GMR0001,128,74547.75,69113.0
2023053112880020,20230531,32,GMR0001,128,73852.93,69113.0
2023053112880030,20230531,33,GMR0001,128,75792.69,69113.0
2023053112880040,20230531,34,GMR0001,128,81405.95,69113.0
2023053112890010,20230531,35,GMR0001,128,66201.12,69113.0
2023053112950010,20230531,1,GMR0001,129,1395192.91,1370930.0
2023053112950020,20230531,2,GMR0001,129,1390146.24,1370930.0
2023053112950030,20230531,3,GMR0001,129,1339255.99,1370930.0
2023053112950040,20230531,4,GMR0001,129,1343116.19,1370930.0
2023053112950050,20230531,5,GMR0001,129,1513069.38,1370930.0
2023053112950060,20230531,6,GMR0001,129,1404541.63,1370930.0
2023053112950070,20230531,7,GMR0001,129,1409678.62,1370930.0
2023053112950080,20230531,8,GMR0001,129,1471414.43,1370930.0
2023053112950090,20230531,9,GMR0001,129,1217887.4,1370930.0
2023053112950100,20230531,10,GMR0001,129,1351879.84,1370930.0
2023053112960010,20230531,11,GMR0001,129,894298.68,959651.0
2023053112960020,20230531,12,GMR0001,129,923690.32,959651.0
2023053112960030,20230531,13,GMR0001,129,947081.36,959651.0
2023053112960040,20230531,14,GMR0001,129,907767.6,959651.0
2023053112960050,20230531,15,GMR0001,129,959186.65,959651.0
2023053112960060,20230531,16,GMR0001,129,920535.77,959651.0
2023053112970010,20230531,17,GMR0001,129,277071.1,274186.0
2023053112970020,20230531,18,GMR0001,129,297509.68,274186.0
2023053112970030,20230531,19,GMR0001,129,278006.36,274186.0
2023053112970040,20230531,20,GMR0001,129,243742.83,274186.0
2023053112970050,20230531,21,GMR0001,129,304987.03,274186.0
2023053112970060,20230531,22,GMR0001,129,258912.59,274186.0
2023053112970070,20230531,23,GMR0001,129,278999.52,274186.0
2023053112970080,20230531,24,GMR0001,129,249995.38,274186.0
2023053112970090,20230531,25,GMR0001,129,279966.88,274186.0
2023053112970100,20230531,26,GMR0001,129,267876.96,274186.0
2023053112970110,20230531,27,GMR0001,129,287424.17,274186.0
2023053112970120,20230531,28,GMR0001,129,247657.52,274186.0
2023053112970130,20230531,29,GMR0001,129,262630.47,274186.0
2023053112970140,20230531,30,GMR0001,129,268685.29,274186.0
2023053112980010,20230531,31,GMR0001,129,73166.65,68546.5
2023053112980020,20230531,32,GMR0001,129,63346.41,68546.5
2023053112980030,20230531,33,GMR0001,129,71383.25,68546.5
2023053112980040,20230531,34,GMR0001,129,73102.73,68546.5
2023053112990010,20230531,35,GMR0001,129,70007.99,68546.5
2023053113050010,20230531,1,GMR0001,130,1279296.15,1359600.0
2023053113050020,20230531,2,GMR0001,130,1380618.53,1359600.0
2023053113050030,20230531,3,GMR0001,130,1345110.83,1359600.0
2023053113050040,20230531,4,GMR0001,130,1306926.48,1359600.0
2023053113050050,20230531,5,GMR0001,130,1276775.0,1359600.0
2023053113050060,20230531,6,GMR0001,130,1333830.2,1359600.0
2023053113050070,20230531,7,GMR0001,130,1375641.37,1359600.0
2023053113050080,20230531,8,GMR0001,130,1327131.25,1359600.0
2023053113050090,20230531,9,GMR0001,130,1404983.49,1359600.0
2023053113050100,20230531,10,GMR0001,130,1304879.37,1359600.0
2023053113060010,20230531,11,GMR0001,130,958820.46,951720.0
2023053113060020,20230531,12,GMR0001,130,900919.64,951720.0
2023053113060030,20230531,13,GMR0001,130,899030.19,951720.0
2023053113060040,20230531,14,GMR0001,130,976943.71,951720.0
2023053113060050,20230531,15,GMR0001,130,1002841.71,951720.0
2023053113060060,20230531,16,GMR0001,130,1003246.21,951720.0
2023053113070010,20230531,17,GMR0001,130,303042.64,271920.0
2023053113070020,20230531,18,GMR0001,130,281499.0,271920.0
2023053113070030,20230531,19,GMR0001,130,263066.86,271920.0
2023053113070040,20230531,20,GMR0001,130,269345.74,271920.0
2023053113070050,20230531,21,GMR0001,130,274165.29,271920.0
2023053113070060,20230531,22,GMR0001,130,270082.88,271920.0
2023053113070070,20230531,23,GMR0001,130,263847.69,271920.0
2023053113070080,20230531,24,GMR0001,130,247195.21,271920.0
2023053113070090,20230531,25,GMR0001,130,267133.64,271920.0
2023053113070100,20230531,26,GMR0001,130,287373.08,271920.0
2023053113070110,20230531,27,GMR0001,130,252120.29,271920.0
2023053113070120,20230531,28,GMR0001,130,285336.26,271920.0
2023053113070130,20230531,29,GMR0001,130,264918.47,271920.0
2023053113070140,20230531,30,GMR0001,130,301616.6,271920.0
2023053113080010,20230531,31,GMR0001,130,63343.67,67980.0
2023053113080020,20230531,32,GMR0001,130,69379.51,67980.0
2023053113080030,20230531,33,GMR0001,130,66939.6,67980.0
2023053113080040,20230531,34,GMR0001,130,74553.08,67980.0
2023053113090010,20230531,35,GMR0001,130,69699.17,67980.0
2023053113150010,20230531,1,GMR0001,131,1389366.92,1348270.0
2023053113150020,20230531,2,GMR0001,131,1359830.1,1348270.0
2023053113150030,20230531,3,GMR0001,131,1288515.51,1348270.0
